country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PRY,MtCO2eq,GHG emissions from rice cultivation,0.084107538,0.085478814,0.086587407,0.097086519,0.099319554,0.107329158,0.13456195199999998,0.13456195199999998,0.10851467399999999,0.160192755,0.190552581,0.251842527,0.25630835399999996,0.31397759999999997,0.38446353,0.41009355,0.41650038,0.44853993,0.45494676,0.4711479891
ROU,MtCO2eq,GHG emissions from rice cultivation,0.007977419999999999,0.006860699999999999,0.0027621,0.0006237,0.00735966,0.02016036,0.033163019999999994,0.04804272,0.05890698,0.07927524,0.07367382,0.07526574,0.06714575999999998,0.06877926,0.07555086,0.06573797999999999,0.0560439,0.0542025,0.04901094,0.044500256599999996
RUS,MtCO2eq,GHG emissions from rice cultivation,1.4167493999999998,1.2028851,1.0997559,1.2088008,1.056645,1.155546,1.3203836999999998,1.3271472,1.355886,1.5000821999999998,1.6980543,1.7516816999999998,1.6196247,1.5974874,1.6530318,1.6813413,1.7229482999999999,1.569321,1.5230646,1.475395421
RWA,MtCO2eq,GHG emissions from rice cultivation,0.014657868,0.017489115,0.022069259999999997,0.026137458,0.041805504,0.04783563,0.048220461,0.051556796999999994,0.063410904,0.049591413,0.044581751999999995,0.050137731,0.050512247999999996,0.06036319799999999,0.08167297500000001,0.10378016999999999,0.11486447999999999,0.10851839999999999,0.11752749,0.1227996406
SAU,MtCO2eq,GHG emissions from rice cultivation,,,,,,,,,,,,,,,,,,,,
SDN,MtCO2eq,GHG emissions from rice cultivation,0.018760409999999998,0.021165597,0.016362108,0.027487809,0.025975943999999997,0.020203533,0.024337017,0.021474828,0.02309661,0.021656942999999998,0.021990231,0.023089751999999998,0.025975943999999997,0.025982829,0.053663039999999995,0.025975943999999997,0.024532875,0.032023269,0.029497851,0.031178283709999997
SEN,MtCO2eq,GHG emissions from rice cultivation,0.29635928999999994,0.29971997999999994,0.26122068,0.30172662,0.27998378999999995,0.33596585999999995,0.29218509000000004,0.27594945,0.43062704999999996,0.47893383,0.50580315,0.37512963,0.40451346,0.37296503999999997,0.46376361,0.81535761,0.5579398799999999,0.5751755999999999,0.5982924599999999,0.5495060357
SLB,MtCO2eq,GHG emissions from rice cultivation,0.0059715144,0.0027494802,0.0030256578,0.0037252899,0.004909798799999999,0.006137226899999999,0.0059531058,0.005726038499999999,0.0067509692999999996,0.0067509692999999996,0.0076776768,0.007579480499999999,0.0078433893,0.008303688,0.0089296749,0.0094758984,0.0103412241,0.0095433876,0.009807296399999998,0.009944018746999999
SLE,MtCO2eq,GHG emissions from rice cultivation,0.36606059999999996,0.5993999999999999,0.83916,0.87912,1.0789199999999999,1.2987,1.482516,0.8638488,0.9502326,0.9972234,1.0969452,1.2066408,1.4343101999999999,1.3415004,1.4714243999999999,1.2229812,1.5291396,1.5597252,1.5911153999999998,1.7451684269999999
SLV,MtCO2eq,GHG emissions from rice cultivation,0.026127432899999997,0.020046527999999997,0.01569888,0.0106367877,0.012789786599999999,0.0115434909,0.0134369685,0.0135362934,0.014215508099999998,0.018656038799999997,0.0157501395,0.014965209,0.0141866694,0.0188514918,0.0227441628,0.019418572800000002,0.0127673658,0.0143532594,0.011399324399999999,0.009787819014
SOM,MtCO2eq,GHG emissions from rice cultivation,0.0034359740999999997,0.002302101,0.006871942799999999,0.006871942799999999,0.010307924999999999,0.009170620199999998,0.0089988273,0.0089335224,0.006772312799999999,0.0037795734,0.0056693574,0.0041231673,0.0037795734,0.0045973331999999995,0.0010307925,0.0048103632,0.0025769798999999995,0.0010411011,0.0033638192999999998,0.00467653564
SUR,MtCO2eq,GHG emissions from rice cultivation,0.34300338299999994,0.414808074,0.327117501,0.42819451199999997,0.40038372899999997,0.372146616,0.361276416,0.34375517099999997,0.35655525,0.44507626199999994,0.437406831,0.46499035499999997,0.41964992999999995,0.475967151,0.5081232059999999,0.48392270099999996,0.512224371,0.48437994599999995,0.459419256,0.45215938229999997
SWZ,MtCO2eq,GHG emissions from rice cultivation,0.00017179884,6.871942799999999e-05,4.466766599999999e-05,9.9643122e-05,0.00010307925,0.00010307925,0.00010651527,0.00010995129,0.00010995129,0.00011338731,0.00011682306,0.00012025908,0.00012369509999999998,0.00012369509999999998,0.00012369509999999998,0.00012369509999999998,8.9335224e-05,8.9335224e-05,8.9335224e-05,8.1063444e-05
SYR,MtCO2eq,GHG emissions from rice cultivation,,,,,,,,,,,,,,,,,,,,
TCD,MtCO2eq,GHG emissions from rice cultivation,0.30775356,0.29950749,0.35666433,0.3651345,0.32245965,0.37735227,0.37625283,0.29273129999999997,0.3808917,0.42849378,0.47670686999999995,0.41503481999999997,0.50014044,0.74824722,0.6656061600000001,0.59102838,0.62673534,0.65636946,0.6384905999999999,0.6556144071
TGO,MtCO2eq,GHG emissions from rice cultivation,0.11137041,0.11032902,0.11000961,0.098248356,0.11089925999999999,0.11332872,0.10556352,0.11261052,0.12538557,0.15703065,0.16287560999999998,0.1536327,0.33064740000000004,0.31693059,0.28825038,0.28037907,0.2848905,0.28997973,0.29825982,0.3044744177
THA,MtCO2eq,GHG emissions from rice cultivation,54.9005472,56.480581799999996,54.1149984,57.256848,56.569482,58.1659056,58.1066514,61.281122399999994,61.660666799999994,64.3032432,68.8677822,69.00803640000001,69.0091434,67.4366742,61.553233799999994,56.0877426,50.1970392,60.6124512,60.066041399999996,61.937088929999994
TJK,MtCO2eq,GHG emissions from rice cultivation,0.13895847,0.097906914,0.11306852099999999,0.110305935,0.090776052,0.12206267999999999,0.099256158,0.10902108599999999,0.065920122,0.09353215799999999,0.09542723399999999,0.084878577,0.08465361299999999,0.075286854,0.071361486,0.075608019,0.08787231,0.080477685,0.075967956,0.07652548759999998
TKM,MtCO2eq,GHG emissions from rice cultivation,0.44970444,0.22485222,0.26982260999999996,0.26982260999999996,0.32121711,0.35333901,0.35976312,0.14197815,0.17923923,0.119492712,0.11563819199999999,0.097007625,0.623701458,0.730552122,0.74480526,0.760230792,0.7873093619999999,0.8884751759999999,0.831675654,0.8594495144
TLS,MtCO2eq,GHG emissions from rice cultivation,0.109214001,0.22485222,0.22485222,0.27978021000000003,0.14775992999999998,0.25697358,0.28909547999999996,0.25697358,0.29317518,0.250536726,0.234797076,0.228456342,0.269077248,0.179869086,0.182977974,0.14873020199999998,0.1738746,0.189691794,0.187025274,0.2023598023
TTO,MtCO2eq,GHG emissions from rice cultivation,0.008970795899999998,0.008970795899999998,0.0096115599,0.0060873201,0.0057669516,0.0064077156,0.0060264485999999996,0.0069908022,0.0069908022,0.006257131199999999,0.0063500382,0.007481006099999999,0.007753338899999999,0.0080320599,0.0106367877,0.0106400088,0.006660819,0.0045494676,0.00176852916,0.001000851527
TUR,MtCO2eq,GHG emissions from rice cultivation,0.48909149999999996,0.4987359,0.505575,0.5494554,0.5916374999999999,0.7177490999999999,0.8372268,0.7928981999999999,0.8410310999999999,0.8152569,0.8365760999999999,0.8400996,1.0115388,0.9348506999999999,0.9372860999999999,0.9793493999999999,0.9810395999999999,0.9256625999999999,1.0155375,1.029880562
TZA,MtCO2eq,GHG emissions from rice cultivation,1.4279895,1.394523,1.9433871,2.1330512999999995,2.1066966,2.4120152999999998,2.1776202000000002,1.9172078999999997,3.0499767,2.768121,3.9042621,3.8459691,2.7465803999999996,3.1895181,3.2889807,3.9667130999999998,4.2665264999999994,4.0037247,4.1227407,4.182809696
UGA,MtCO2eq,GHG emissions from rice cultivation,0.2473902,0.26113400999999997,0.27487809,0.29549367,0.31954553999999996,0.35046945,0.38826513,0.40888097999999995,0.43980462,0.29549367,0.29892968999999997,0.30923747999999995,0.31610952,0.31954553999999996,0.32641758,0.3273696,0.33354017999999996,0.33502409999999994,0.31940838,0.3169263176
UKR,MtCO2eq,GHG emissions from rice cultivation,0.21301973999999999,0.15935886,0.15976467,0.18935073,0.1800522,0.18089757,0.18258830999999998,0.17836173,0.16737245999999997,0.20710242,0.24767748,0.25021359,0.21809142,0.20456657999999997,0.08622234,0.09890208,0.10143791999999999,0.10735524,0.10650986999999999,0.1092116826
URY,MtCO2eq,GHG emissions from rice cultivation,1.51430742,1.23662106,1.2976853400000001,1.25028846,1.5294306599999998,1.51873434,1.4726178,1.2151912679999999,1.415934972,1.3513766219999999,1.361467764,1.648225206,1.52520462,1.450609506,1.40771871,1.355529708,1.355529708,1.3829690519999998,1.3454875979999998,1.3424115349999999
USA,MtCO2eq,GHG emissions from rice cultivation,8.983766699999999,9.80320104,9.493038,8.877287339999999,9.855230579999999,9.97747146,8.372467799999999,8.16114366,8.844109199999998,9.22149468,10.74306132,7.7771680199999995,7.96141278,7.337397419999999,8.716319279999999,7.65242478,9.20367414,7.05504546,8.662830119999999,9.232114419
UZB,MtCO2eq,GHG emissions from rice cultivation,0.31607792999999995,0.24862220999999998,0.22549455,0.22292468999999998,0.42471351,0.33714953999999997,0.38970017999999995,0.30836862,0.21714291,0.28010124,0.44456390999999995,0.14840226,0.49017852,0.28845315,0.31350806999999997,0.45291581999999997,0.46122393599999995,0.45798463799999994,0.270728622,0.2348525051
VCT,MtCO2eq,GHG emissions from rice cultivation,,,,,,,,,,,,,,,,,,,,
VEN,MtCO2eq,GHG emissions from rice cultivation,0.442778346,0.49404416399999995,0.43025920199999995,0.440222742,0.63686142,0.691966152,0.7267283819999999,0.66904677,0.693433116,0.735659496,0.57815289,0.607262238,0.671186304,0.6886047599999999,0.7259843159999999,0.542121822,0.230706657,0.35242397999999997,0.38129129999999994,0.3857471198
VNM,MtCO2eq,GHG emissions from rice cultivation,48.6716796,48.0962124,48.6982476,48.884018399999995,49.3623126,49.107983399999995,49.5933516,49.305034799999994,51.1443234,51.4000674,51.76095479999999,52.9084332,53.6401386,54.6180516,54.0212166,54.1051542,53.45636579999999,53.275271399999994,52.32309479999999,51.83733663
ZAF,MtCO2eq,GHG emissions from rice cultivation,0.004483946700000001,0.0048103632,0.0043739946,0.0046042047000000004,0.0044392779,0.0043774317,0.004322457,0.004521743999999999,0.004068192599999999,0.004112858699999999,0.004068192599999999,0.004030398,0.0037795734,0.003951369,0.0038929571999999995,0.0038482911,0.0038070567,0.0037589562,0.0037245959999999997,0.003684258088
ZMB,MtCO2eq,GHG emissions from rice cultivation,0.042252192,0.031851495,0.036077724,0.037795734,0.042949682999999995,0.035624178,0.049333697999999995,0.041609646,0.059672565,0.087899202,0.10578681,0.09445501799999999,0.090245907,0.13235373,0.11409849,0.061527978,0.07589035799999999,0.10161909,0.10409985000000001,0.1248109917
ZWE,MtCO2eq,GHG emissions from rice cultivation,0.0008589936599999999,0.00093458448,0.0009105344999999999,0.00099643122,0.00093801969,0.00092771379,0.0008589936599999999,0.0009311489999999999,0.0009552019499999999,0.00097925193,0.00100330461,0.0010273581,0.0010651527,0.0010651527,0.0010582811999999997,0.0011029473,0.0011132532,0.0011304359999999999,0.0011476161,0.001162908261
